437,0.066894,0.65567,0.00049511,1
277,0.04181,0.63143,1.4123e-16,1
130,0.025211,0.63131,0.58804,2
113,0.079609,0.60336,1.4123e-16,1
300,0.079336,0.57948,0.0015796,1
212,0.028707,0.59509,1.4123e-16,1
410,0.06545,0.60908,1.4123e-16,1
116,0.053016,0.62104,0.00083966,1
498,0.085759,0.71114,0.074278,5
149,0.09052,0.59826,1.3226e-16,1
259,0.044986,0.61431,1.4123e-16,1
100,0.042508,0.61963,0.3871,2
51,0.15094,0.64865,1.4711e-16,1
74,0.062004,0.58904,0.0019937,1
375,0.040729,0.60429,1.4123e-16,1
195,0.086615,0.60316,1.4123e-16,1
275,0.32377,0.85974,0.39406,3
61,0.024842,0.61373,1.4123e-16,1
494,0.050014,0.61846,3.9381e-06,1
404,0.32388,0.42925,1.4619e-16,6
15,0.04189,0.63655,1.324e-16,1
363,0.075439,0.62705,0.014015,1
451,0.073778,0.61351,1.3481e-16,1
345,0.038052,0.60623,1.4123e-16,1
4,0.058817,0.66037,5.3582e-05,1
76,0.10035,0.62108,1.4123e-16,1
3,0.085519,0.6207,1.3875e-16,1
194,0.033892,0.61992,1.4123e-16,1
173,0.080502,0.59357,1.4123e-16,1
266,0.078971,0.59837,1.4123e-16,1
440,0.016772,0.62244,0.00014148,1
110,0.047669,0.59855,1.4123e-16,1
223,0.5197,0.21827,0.0041329,4
402,0.10103,0.55855,0.011085,1
313,0.065045,0.56647,1.4123e-16,1
383,0.075341,0.60444,1.4123e-16,1
490,0.26291,0.67675,0.49841,3
344,0.28534,0.41516,1.4123e-16,6
185,0.054563,0.60971,1.4123e-16,1
226,0.072223,0.58843,1.4123e-16,1
67,0.015181,0.61531,1.4123e-16,1
217,0.28788,0.56609,0.034857,1
64,0.065619,0.63078,1.4123e-16,1
485,0.093441,0.62375,1.4123e-16,1
444,0.3773,0.40864,1.3491e-16,6
446,0.06761,0.6196,1.4123e-16,1
211,0.16802,0.75031,0.051336,4
473,0.09577,0.57851,1.4123e-16,1
231,0.094457,0.57216,0.00012804,1
438,0.11666,0.63246,1.4123e-16,1
171,0.080058,0.64435,0.00014862,1
79,0.39819,0.52202,1.4395e-16,5
258,0.051592,0.64762,0.00060639,1
32,0.024247,0.62587,0.0013986,1
39,0.06357,0.60967,1.4123e-16,1
288,0.043792,0.62403,0.0021496,1
251,0.054381,0.66904,0.0060576,5
31,0.050423,0.56961,1.4123e-16,1
332,0.45249,0.54766,0.079476,4
99,0.42892,0.54718,1.4123e-16,1
269,0.017153,0.6148,0.012702,1
137,0.04872,0.63909,2.3736e-06,1
500,0.033091,0.62136,1.4123e-16,1
34,0.023634,0.59571,1.4123e-16,1
453,0.18404,0.49188,1.4123e-16,4
395,0.11888,0.6417,1.3491e-16,1
159,0.030085,0.6091,1.4123e-16,1
136,0.09072,0.62143,0.0068746,1
409,0.098332,0.63934,1.4123e-16,1
253,0.050659,0.60886,1.4123e-16,1
93,0.093272,0.63867,1.4123e-16,1
125,0.060984,0.63525,1.4123e-16,1
283,0.074927,0.61625,9.7806e-05,1
338,0.13264,0.72293,0.016156,1
279,0.32004,0.50451,1.4123e-16,1
187,0.067772,0.6207,1.4123e-16,1
360,0.11415,0.58417,8.7345e-05,1
240,0.019857,0.61909,0.40208,2
398,0.089797,0.58129,1.5376e-16,1
141,0.64884,0.48291,1.4123e-16,1
28,0.029845,0.60009,0.00045433,1
292,0.43144,0.72408,0.40737,3
343,0,0.61703,0.013624,1
352,0.09895,0.67553,0.008595,1
430,0.069857,0.61011,1.4123e-16,1
227,0.051737,0.62064,1.4123e-16,1
492,0.061613,0.62156,1.4123e-16,1
349,0.43972,0.37259,0.0010968,4
85,0.079671,0.62895,1.4123e-16,1
408,0.032371,0.6214,1.4123e-16,1
20,0.044973,0.62671,0.0013823,1
210,0.058306,0.56609,1.4123e-16,1
84,0.70581,0.33419,0.095101,4
170,0.06346,0.58815,2.0254e-05,1
324,0.03834,0.60711,1.4123e-16,1
14,0.046668,0.61816,1.4123e-16,1
247,0.057619,0.59416,0.00017221,1
371,0.16266,0.63397,1.345e-16,1
198,0.039348,0.60923,1.3074e-06,1
90,0.1133,0.6215,1.2642e-16,1
311,0.16527,0.60143,1.4337e-16,6
305,0.017099,0.5991,1.3292e-05,1
316,0.031142,0.60824,1.4123e-16,1
355,0.070598,0.64833,0.0033218,1
459,0.080251,0.54521,0.00057806,1
214,0.031772,0.63665,1.4123e-16,1
307,0.042201,0.60625,1.4123e-16,1
73,0.088386,0.62354,1.4123e-16,1
356,0.02885,0.60285,1.4123e-16,1
455,0.1974,0.56729,0.0034997,1
180,0.043666,0.60425,1.4123e-16,1
216,0.18626,0.79842,0.11361,4
454,0.079209,0.6117,1.4123e-16,1
95,0.14566,0.59684,1.3741e-16,1
109,0.051032,0.66749,0.012572,1
12,0.082154,0.59061,1.2659e-06,1
470,0.10443,0.63492,1.4123e-16,1
445,0.01674,0.61275,0.00015198,1
184,0.072098,0.58746,1.3663e-16,1
163,0.16467,0.77809,0.30141,3
127,0.09678,0.56387,0.00010766,1
265,0.053562,0.59245,1.4123e-16,1
493,0.45801,0.29951,1.4123e-16,4
370,0.04123,0.60022,1.4123e-16,1
262,0.11634,0.48289,1.4123e-16,1
267,0.074168,0.61165,1.4123e-16,1
337,0.098506,0.59198,1.4123e-16,1
318,0.076174,0.61065,1.4123e-16,1
88,0.33901,0.81503,0.78213,3
439,0.71728,0.6102,0.19578,4
350,0.37409,0.70994,0.00097343,6
433,0.084291,0.62335,1.6267e-05,1
128,0.044447,0.58311,1.4123e-16,1
293,0.032838,0.60334,1.4123e-16,1
436,0.028704,0.60182,1.4123e-16,1
442,0.010116,0.62286,0.44531,2
53,0.071854,0.61547,1.4123e-16,1
160,0.15539,0.58941,1.3543e-16,1
261,0.079563,0.60095,1.4123e-16,1
421,0.022341,0.59713,8.6786e-05,1
476,0.058976,0.58576,1.4123e-16,1
320,0.24738,0.43223,0.033618,1
9,0.0069371,0.61513,0.00022051,1
333,0.087855,0.5879,0.0063413,1
450,0.078099,0.58395,1.3991e-06,1
22,0.23943,0.86578,0.39823,3
115,0.0014587,0.62254,0.012411,1
254,0.13426,0.64066,0.043239,1
373,0.038523,0.5778,1.4123e-16,1
134,0.60585,0.49204,0.092035,4
449,0.15186,0.51823,0.00038718,1
23,0.095527,0.56572,1.4123e-16,1
236,0.31931,0.60983,0.17594,4
252,0.074811,0.59969,1.4123e-16,1
401,0.31453,0.46208,1.4123e-16,5
65,0.046495,0.62017,1.4123e-16,1
230,0.02637,0.61026,1.4123e-16,1
83,0.057798,0.56479,1.4123e-16,1
139,0.33943,0.55715,0.060416,4
312,0.030321,0.59202,1.4123e-16,1
268,0.39484,0.54893,0.16236,4
21,0.07079,0.5935,1.5427e-16,1
40,0.033947,0.59859,1.4123e-16,1
114,0.11148,0.63646,1.4123e-16,1
215,0.11381,0.56313,1.4123e-16,1
486,0.083365,0.58312,1.4123e-16,1
208,0.045536,0.58126,1.4123e-16,1
148,0.048059,0.59971,6.8052e-05,1
388,0.044973,0.63117,1.4123e-16,1
286,0.27945,0.6218,1.4123e-16,1
287,0.30814,0.53217,0.01189,1
423,0.0776,0.55138,0.00025512,1
466,0.025276,0.60711,1.4123e-16,1
323,0.027591,0.59677,1.4123e-16,1
400,0.086671,0.53607,1.4123e-16,6
155,0.58507,0.71204,1.4405e-16,3
380,0.51571,0.20179,1.4123e-16,4
425,0.048602,0.56326,1.4123e-16,1
157,0.05795,0.62493,1.6105e-16,1
393,0.090737,0.59414,1.4123e-16,1
97,0.067607,0.6119,0.0057473,1
378,0.085748,0.63255,1.4815e-16,1
384,0.1053,0.61539,1.5741e-16,1
321,0.11821,0.66915,0.010079,1
294,0.13304,0.61546,1.4123e-16,1
376,0.12239,0.58262,1.4123e-16,1
25,0.056492,0.59926,1.4123e-16,1
359,0.38102,0.35785,0.036737,4
364,0.079044,0.60016,1.4123e-16,1
218,0.041871,0.61902,0.0011348,1
204,0.028598,0.61079,1.4123e-16,1
456,0.11072,0.61515,1.4123e-16,1
38,0.037979,0.60093,1.4123e-16,1
119,0.086537,0.56072,1.2434e-16,1
495,0.027455,0.62179,1.4123e-16,1
443,0.053508,0.59205,1.4123e-16,1
207,0.080458,0.62559,1.4123e-16,1
482,0.062316,0.61985,1.3708e-16,1
315,0.015085,0.61867,2.4027e-05,1
328,0.081682,0.64008,0.00015197,1
