430,0.069857,0.61011,1.4123e-16,1
147,0.054516,0.59957,1.4123e-16,1
6,0.070524,0.58931,1.4123e-16,1
182,0.026208,0.60969,1.4123e-16,1
434,0.21629,0.63618,1.3292e-16,6
473,0.09577,0.57851,1.4123e-16,1
137,0.04872,0.63909,2.3736e-06,1
472,0.076537,0.57388,3.558e-05,1
33,0.11178,0.5944,1.4123e-16,1
313,0.065045,0.56647,1.4123e-16,1
460,0.056054,0.64986,0.0018874,1
407,0.43659,0.53275,1.3481e-16,1
457,0.067555,0.63281,1.4123e-16,1
433,0.084291,0.62335,1.6267e-05,1
352,0.09895,0.67553,0.008595,1
326,0.098495,0.60006,1.4123e-16,1
235,0.085642,0.60597,1.4123e-16,1
56,0.11856,0.57826,1.4602e-16,1
493,0.45801,0.29951,1.4123e-16,4
403,0.080482,0.60933,1.4123e-16,1
269,0.017153,0.6148,0.012702,1
397,0.074437,0.57871,1.4123e-16,1
268,0.39484,0.54893,0.16236,4
252,0.074811,0.59969,1.4123e-16,1
309,0.016183,0.60953,1.4123e-16,1
107,0.040279,0.59514,1.4123e-16,1
162,0.022905,0.62087,0.54808,2
18,0.040575,0.60207,1.4123e-16,1
418,0.072804,0.61966,1.4123e-16,1
65,0.046495,0.62017,1.4123e-16,1
282,0.098038,0.63688,0.00056527,1
478,0.064452,0.60202,1.4123e-16,1
80,0.096318,0.57001,1.4123e-16,1
172,0.013249,0.60916,3.6667e-06,1
237,0.24697,0.55239,1.3491e-16,6
380,0.51571,0.20179,1.4123e-16,4
73,0.088386,0.62354,1.4123e-16,1
258,0.051592,0.64762,0.00060639,1
401,0.31453,0.46208,1.4123e-16,5
412,0.10145,0.63085,1.3114e-16,1
428,0.027852,0.61188,1.4123e-16,1
97,0.067607,0.6119,0.0057473,1
197,0.073923,0.58786,1.4123e-16,1
254,0.13426,0.64066,0.043239,1
420,0.089876,0.59967,1.4123e-16,1
79,0.39819,0.52202,1.4395e-16,5
321,0.11821,0.66915,0.010079,1
62,0.19175,0.65822,0.11094,3
122,0.10017,0.53516,0.36335,2
51,0.15094,0.64865,1.4711e-16,1
439,0.71728,0.6102,0.19578,4
194,0.033892,0.61992,1.4123e-16,1
40,0.033947,0.59859,1.4123e-16,1
214,0.031772,0.63665,1.4123e-16,1
368,0.048592,0.61293,1.4123e-16,1
378,0.085748,0.63255,1.4815e-16,1
385,0.84355,0.54439,1.4751e-16,4
223,0.5197,0.21827,0.0041329,4
463,0.040359,0.59275,1.4123e-16,1
229,0.049317,0.59402,1.4123e-16,1
34,0.023634,0.59571,1.4123e-16,1
9,0.0069371,0.61513,0.00022051,1
311,0.16527,0.60143,1.4337e-16,6
354,0.06338,0.59198,1.4123e-16,1
88,0.33901,0.81503,0.78213,3
163,0.16467,0.77809,0.30141,3
14,0.046668,0.61816,1.4123e-16,1
484,0.55899,0.76899,1.4417e-16,4
16,0.067289,0.63741,1.4123e-16,1
500,0.033091,0.62136,1.4123e-16,1
381,0.28271,0.47914,0.032359,1
447,0.02922,0.61925,0.0024805,1
349,0.43972,0.37259,0.0010968,4
213,0.16519,0.54038,1.3428e-16,1
383,0.075341,0.60444,1.4123e-16,1
215,0.11381,0.56313,1.4123e-16,1
143,0.084607,0.57039,1.4123e-16,1
347,0.12026,0.56198,1.4123e-16,1
148,0.048059,0.59971,6.8052e-05,1
238,0.084167,0.62973,0.011313,1
310,0.22451,0.53472,7.5318e-05,1
332,0.45249,0.54766,0.079476,4
144,0.062789,0.56939,0.00016976,1
364,0.079044,0.60016,1.4123e-16,1
67,0.015181,0.61531,1.4123e-16,1
249,0.071793,0.56452,1.4123e-16,1
294,0.13304,0.61546,1.4123e-16,1
160,0.15539,0.58941,1.3543e-16,1
330,0.0040109,0.613,0.0011924,1
55,0.63982,0.72173,0.38738,4
389,0.014904,0.6115,1.4174e-16,1
195,0.086615,0.60316,1.4123e-16,1
299,0.42616,0.90469,0.43743,3
429,0.053267,0.59726,1.4123e-16,1
479,0.10568,0.57757,1.4123e-16,1
186,0.091675,0.55041,0.0020134,1
283,0.074927,0.61625,9.7806e-05,1
49,0.045783,0.6269,1.4123e-16,1
21,0.07079,0.5935,1.5427e-16,1
2,0.052852,0.60148,0.00011378,1
173,0.080502,0.59357,1.4123e-16,1
474,0.096593,0.55314,1.2826e-16,1
265,0.053562,0.59245,1.4123e-16,1
175,0.080705,0.63586,1.4123e-16,1
453,0.18404,0.49188,1.4123e-16,4
176,0.06897,0.5605,0.014202,1
131,0.076986,0.60191,1.4123e-16,1
409,0.098332,0.63934,1.4123e-16,1
372,0.095854,0.55635,0.0002295,1
139,0.33943,0.55715,0.060416,4
250,0.049217,0.62044,1.4123e-16,1
405,0.082134,0.67171,0.017475,6
63,0.04266,0.59635,1.4123e-16,1
15,0.04189,0.63655,1.324e-16,1
110,0.047669,0.59855,1.4123e-16,1
43,0.026476,0.59231,0.00027886,1
452,0.015412,0.60103,1.4123e-16,1
411,0.03827,0.59969,0.00013693,1
264,0.066618,0.61118,1.4123e-16,1
483,0.067921,0.66924,0.022461,1
245,0.061461,0.63286,1.4123e-16,1
315,0.015085,0.61867,2.4027e-05,1
42,0.12127,0.6104,1.4123e-16,1
280,0.0219,0.63421,1.4123e-16,1
390,0.12448,0.52639,1.4123e-16,1
118,0.05088,0.59479,1.4123e-16,1
382,0.063848,0.61461,1.4123e-16,1
497,0.080133,0.6271,1.4123e-16,1
39,0.06357,0.60967,1.4123e-16,1
19,0.057673,0.59125,1.4123e-16,1
400,0.086671,0.53607,1.4123e-16,6
287,0.30814,0.53217,0.01189,1
204,0.028598,0.61079,1.4123e-16,1
317,0.016835,0.60439,1.4123e-16,1
323,0.027591,0.59677,1.4123e-16,1
159,0.030085,0.6091,1.4123e-16,1
450,0.078099,0.58395,1.3991e-06,1
178,0.010083,0.60195,0.0022744,1
308,0.064483,0.6201,9.6665e-07,1
46,0.12857,0.59331,1.4123e-16,1
69,0.067745,0.6082,0.0027999,1
181,0.61948,0.2727,0.040854,4
206,0.072371,0.60772,1.4123e-16,1
365,0.36773,0.34129,1.4123e-16,4
27,0.038984,0.58869,1.4123e-16,1
393,0.090737,0.59414,1.4123e-16,1
202,0.037215,0.60791,1.4123e-16,1
164,0.10246,0.55611,2.7668e-05,2
353,0.02806,0.61559,0.00013917,1
455,0.1974,0.56729,0.0034997,1
498,0.085759,0.71114,0.074278,5
183,0.07082,0.59762,0.0004076,1
205,0.084086,0.62221,1.4123e-16,1
136,0.09072,0.62143,0.0068746,1
449,0.15186,0.51823,0.00038718,1
1,0.03071,0.61537,1.4123e-16,1
379,0.096948,0.55525,1.4123e-16,1
421,0.022341,0.59713,8.6786e-05,1
189,0.047679,0.62255,1.4123e-16,1
201,0.047294,0.61887,1.3558e-16,1
225,0.18714,0.64061,1.4123e-16,1
488,0.090732,0.5586,0.0017022,1
377,0.53062,0.77792,0.2031,4
112,0.059814,0.63221,1.4123e-16,1
28,0.029845,0.60009,0.00045433,1
435,0.08719,0.60796,1.4123e-16,1
116,0.053016,0.62104,0.00083966,1
152,0.066699,0.59438,1.4123e-16,1
177,0.057219,0.59936,0.0045731,1
260,0.1502,0.47409,0.002252,1
491,0.11777,0.63158,1.499e-16,1
241,0.03488,0.59189,1.4123e-16,1
231,0.094457,0.57216,0.00012804,1
240,0.019857,0.61909,0.40208,2
184,0.072098,0.58746,1.3663e-16,1
338,0.13264,0.72293,0.016156,1
487,0.70324,0.22066,0.0472,4
477,0.098493,0.62006,1.4123e-16,1
8,0.68999,0.50244,0.18308,4
462,0.040965,0.59382,1.4123e-16,1
470,0.10443,0.63492,1.4123e-16,1
298,0.48196,0.51965,1.4123e-16,1
174,0.060401,0.59626,1.4123e-16,1
244,0.11293,0.62129,1.2984e-16,1
337,0.098506,0.59198,1.4123e-16,1
145,0.16981,0.43715,1.4123e-16,4
319,0.52411,0.61521,0.80316,2
52,0.048237,0.61478,1.4123e-16,1
86,0.082664,0.53057,0.00027739,1
151,0.03244,0.60162,1.4241e-05,1
236,0.31931,0.60983,0.17594,4
471,0.054395,0.60047,0.011819,1
292,0.43144,0.72408,0.40737,3
95,0.14566,0.59684,1.3741e-16,1
302,0.42156,0.4255,1.4362e-16,6
187,0.067772,0.6207,1.4123e-16,1
482,0.062316,0.61985,1.3708e-16,1
102,0.079166,0.61456,0.0012078,1
456,0.11072,0.61515,1.4123e-16,1
342,0.081535,0.66127,0.0021966,1
74,0.062004,0.58904,0.0019937,1
45,0.014952,0.61682,5.2216e-05,1
371,0.16266,0.63397,1.345e-16,1
58,0.12146,0.68249,5.0854e-05,1
461,0.02846,0.60788,1.4123e-16,1
71,0.033311,0.61153,1.4123e-16,1
41,0.074551,0.55955,1.4123e-16,1
490,0.26291,0.67675,0.49841,3
219,0.055503,0.61096,7.8007e-05,1
333,0.087855,0.5879,0.0063413,1
417,0.068666,0.62229,1.4123e-16,1
367,0.041412,0.58583,1.587e-06,1
423,0.0776,0.55138,0.00025512,1
276,0.028841,0.59095,1.4123e-16,1
72,0.051463,0.60578,1.4123e-16,1
98,0.11991,0.62061,1.4123e-16,1
290,0.23581,0.43806,1.4123e-16,1
392,0.054131,0.65165,1.4123e-16,1
132,0.042688,0.65062,0.00046304,3
413,0.064337,0.6097,1.4123e-16,1
329,0.043076,0.60357,1.4123e-16,1
11,0.39771,0.55695,0.0007605,4
251,0.054381,0.66904,0.0060576,5
120,0.069596,0.61561,1.4123e-16,1
444,0.3773,0.40864,1.3491e-16,6
36,0.075687,0.61149,1.4123e-16,1
185,0.054563,0.60971,1.4123e-16,1
166,0.021463,0.58951,1.4123e-16,1
344,0.28534,0.41516,1.4123e-16,6
20,0.044973,0.62671,0.0013823,1
32,0.024247,0.62587,0.0013986,1
285,0.052056,0.61668,1.4123e-16,1
106,0.062859,0.58299,8.2364e-05,1
76,0.10035,0.62108,1.4123e-16,1
388,0.044973,0.63117,1.4123e-16,1
50,0.044154,0.62129,1.4123e-16,1
4,0.058817,0.66037,5.3582e-05,1
271,0.047052,0.58732,0.00074273,1
362,0.069695,0.6114,1.4123e-16,1
54,0.73077,0.77524,0.22428,1
374,0.24369,0.53857,0.00047152,1
370,0.04123,0.60022,1.4123e-16,1
303,0.074073,0.61113,1.4123e-16,1
10,0.048037,0.60248,1.4123e-16,1
242,0.11735,0.65287,1.4123e-16,1
360,0.11415,0.58417,8.7345e-05,1
486,0.083365,0.58312,1.4123e-16,1
7,0.66026,0.54689,0.17928,4
426,0.43975,0.8723,0.20111,3
217,0.28788,0.56609,0.034857,1
