0.03070979,0.615366,1.41E-16
0.05285248,0.601479,0.000113776
0.08551916,0.6207039,1.39E-16
0.05881694,0.6603742,5.36E-05
0.7313791,0.7139237,0.2993685
0.07052409,0.5893135,1.41E-16
0.6602602,0.546893,0.1792776
0.6899897,0.5024353,0.1830832
0.006937106,0.6151254,0.000220508
0.04803698,0.602484,1.41E-16
0.3977128,0.5569541,0.0007605
0.08215354,0.5906132,1.27E-06
0.07604453,0.5679679,1.41E-16
0.04666807,0.6181635,1.41E-16
0.04188984,0.6365454,1.32E-16
0.06728947,0.637414,1.41E-16
0.1081117,0.5763271,1.31E-16
0.04057455,0.6020711,1.41E-16
0.05767337,0.5912538,1.41E-16
0.04497329,0.6267071,0.001382314
0.07079037,0.5935025,1.54E-16
0.2394275,0.8657847,0.398233
0.0955268,0.5657159,1.41E-16
0.07195445,0.549458,1.46E-16
0.05649248,0.5992607,1.41E-16
0.1656856,0.7762207,0.4690719
0.0389843,0.5886933,1.41E-16
0.02984461,0.6000864,0.000454328
0.05580326,0.6231234,0.005046271
0.1285925,0.6292764,1.41E-16
0.05042301,0.5696148,1.41E-16
0.0242471,0.6258676,0.001398595
0.1117846,0.5943985,1.41E-16
0.02363376,0.595714,1.41E-16
0.1070481,0.5883706,0.00000638
0.07568736,0.6114949,1.41E-16
0.01122934,0.6108172,1.41E-16
0.0379788,0.6009268,1.41E-16
0.06357014,0.6096739,1.41E-16
0.03394656,0.5985876,1.41E-16
0.07455136,0.5595485,1.41E-16
0.1212721,0.6103986,1.41E-16
0.02647645,0.5923094,0.000278863
0.0806542,0.5545732,1.41E-16
0.01495191,0.616825,0.000052216
0.1285676,0.5933098,1.41E-16
0.1367924,0.6076641,1.41E-16
0.4885691,0.7430462,0.6799678
0.04578334,0.6269034,1.41E-16
0.044154,0.6212873,1.41E-16
0.1509362,0.6486523,1.47E-16
0.04823697,0.6147819,1.41E-16
0.07185391,0.6154675,1.41E-16
0.7307681,0.7752447,0.2242815
0.6398236,0.7217314,0.3873811
0.1185593,0.5782597,1.46E-16
0.005195904,0.6193464,0.416513
0.121459,0.6824898,5.09E-05
0.03023234,0.6016883,1.74E-05
0.01645113,0.6298043,0.5479226
0.02484216,0.6137336,1.41E-16
0.1917521,0.658217,0.1109393
0.04265991,0.5963474,1.41E-16
0.06561917,0.6307796,1.41E-16
0.04649536,0.6201676,1.41E-16
0.05732654,0.583231,1.41E-16
0.01518107,0.6153051,1.41E-16
0.07190619,0.6339735,0.003814665
0.06774546,0.6082039,0.002799938
0.04408741,0.5935962,1.41E-16
0.03331128,0.6115333,1.41E-16
0.051463,0.6057798,1.41E-16
0.0883855,0.623542,1.41E-16
0.06200397,0.5890352,0.001993717
0.05396684,0.6259027,1.41E-16
0.1003458,0.621085,1.41E-16
0.050475,0.5907432,1.41E-16
0.08095761,0.6429469,1.41E-16
0.3981948,0.522024,1.44E-16
0.09631763,0.5700117,1.41E-16
0.1055256,0.6065296,1.41E-16
0.3510019,0.2899578,0.000997292
0.0577977,0.5647879,1.41E-16
0.7058054,0.334187,0.09510076
0.07967069,0.6289533,1.41E-16
0.08266412,0.5305738,0.000277386
0.01285523,0.6211996,0.01880777
0.3390118,0.8150309,0.7821343
0.07947002,0.6967843,1.58E-16
0.1132959,0.6214965,1.26E-16
0.06221587,0.6019773,0.000282746
0.03766149,0.6178075,1.41E-16
0.09327191,0.638667,1.41E-16
0.05920969,0.6201682,1.41E-16
0.1456576,0.5968354,1.37E-16
0.02675733,0.6128191,1.41E-16
0.06760704,0.6119,0.005747337
0.1199074,0.620613,1.41E-16
0.4289223,0.5471825,1.41E-16
0.04250812,0.6196284,0.387105
0.08160107,0.6508178,0.000333662
0.07916591,0.6145564,0.001207766
0.779745,0.3900889,0.1607321
0.004778564,0.6214324,0.000653018
0.2560874,0.3670775,0.005397492
0.06285941,0.5829911,8.24E-05
0.04027916,0.5951363,1.41E-16
0.1217439,0.5364986,1.41E-16
0.05103226,0.6674934,0.01257206
0.0476693,0.5985467,1.41E-16
0.007266559,0.6126178,0.000250356
0.05981377,0.6322145,1.41E-16
0.07960909,0.6033622,1.41E-16
0.1114754,0.6364617,1.41E-16
0.001458685,0.6225444,0.01241115
0.0530163,0.62104,0.000839656
0.06315421,0.6277501,1.41E-16
0.05088038,0.5947935,1.41E-16
0.086537,0.5607172,1.24E-16
0.06959612,0.6156052,1.41E-16
0.1467714,0.5941891,1.41E-16
0.1001704,0.5351629,0.3633457
0.03945176,0.5902602,1.41E-16
0.08110451,0.5914321,1.41E-16
0.0609837,0.635249,1.41E-16
0.05213436,0.6633834,0.004368646
0.09678023,0.563874,0.000107662
0.044447,0.5831143,1.41E-16
0.02761291,0.6206144,1.41E-16
0.02521136,0.6313139,0.5880419
0.07698627,0.6019106,1.41E-16
0.04268798,0.6506202,0.000463043
0.05048409,0.6240209,1.41E-16
0.6058478,0.4920351,0.09203482
0.09361022,0.6465871,0.001841005
0.09071957,0.621425,0.006874648
0.04871964,0.6390884,2.37E-06
0.9037529,0.6513036,0.05355468
0.33943,0.5571466,0.06041596
0.03215407,0.6061362,1.41E-16
0.6488416,0.4829114,1.41E-16
0.03221358,0.6252683,1.41E-16
0.08460707,0.570395,1.41E-16
0.06278894,0.5693854,0.000169758
0.1698147,0.4371515,1.41E-16
0.09140659,0.6171156,1.41E-16
0.0545163,0.5995712,1.41E-16
0.04805905,0.5997066,0.000068052
0.09052008,0.5982605,1.32E-16
0.09544622,0.6246373,0.000200582
0.0324398,0.601615,1.42E-05
0.06669918,0.5943815,1.41E-16
0.2149716,0.3970922,0.000943435
0.04940504,0.6115824,1.41E-16
0.5850662,0.7120442,1.44E-16
0.01652722,0.6189856,0.4141695
0.0579504,0.6249297,1.61E-16
0.05886859,0.6256896,1.41E-16
0.0300848,0.6090991,1.41E-16
0.1553933,0.5894119,1.35E-16
0.006862171,0.6292255,0.2993184
0.02290508,0.6208703,0.5480833
0.1646736,0.7780932,0.3014085
0.1024619,0.5561089,0.000027668
0.03195356,0.5971645,1.41E-16
0.0214628,0.5895124,1.41E-16
0.1207814,0.5787149,1.41E-16
0.392511,0.5604552,0.05862029
0.076834,0.592921,1.41E-16
0.06346019,0.5881454,0.000020254
0.08005849,0.6443466,0.000148624
0.01324932,0.6091636,3.67E-06
0.08050219,0.5935662,1.41E-16
0.06040091,0.5962611,1.41E-16
0.08070469,0.6358618,1.41E-16
0.06897007,0.5604983,0.01420194
0.05721946,0.5993579,0.004573148
0.01008279,0.6019524,0.002274447
0.01995473,0.6092657,1.41E-16
0.04366566,0.6042477,1.41E-16
0.6194829,0.2727039,0.04085408
0.02620821,0.609694,1.41E-16
0.07082025,0.5976229,0.000407601
0.07209824,0.587457,1.37E-16
0.05456326,0.6097102,1.41E-16
0.09167518,0.5504118,0.002013388
0.06777196,0.6207016,1.41E-16
0.06948637,0.6474171,1.41E-16
0.04767923,0.6225523,1.41E-16
0.07737916,0.6166733,1.64E-16
0.06615179,0.6219718,1.41E-16
0.01248711,0.62015,1.41E-16
0.0172164,0.6147006,1.41E-16
0.03389228,0.6199188,1.41E-16
0.08661473,0.6031552,1.41E-16
0.03026357,0.6136786,1.41E-16
0.07392283,0.5878614,1.41E-16
0.03934798,0.6092287,1.31E-06
0.2236838,0.7316897,0.02650743
0.0734382,0.6181076,1.41E-16
0.04729352,0.618867,1.36E-16
0.03721498,0.6079098,1.41E-16
0.1217705,0.5836139,1.62E-16
0.02859813,0.6107933,1.41E-16
0.08408644,0.6222072,1.41E-16
0.0723707,0.6077174,1.41E-16
0.08045831,0.6255918,1.41E-16
0.04553563,0.5812578,1.41E-16
0.4598154,0.5342575,1.37E-16
0.05830639,0.5660898,1.41E-16
0.1680214,0.7503104,0.0513356
0.02870657,0.5950869,1.41E-16
0.1651869,0.54038,1.34E-16
0.03177214,0.6366506,1.41E-16
0.1138138,0.5631303,1.41E-16
0.1862635,0.7984215,0.1136104
0.2878751,0.5660895,0.03485694
0.04187085,0.6190233,0.001134764
0.05550279,0.6109557,7.80E-05
0.03338228,0.6158306,5.62E-06
0.07275486,0.6033117,0.000183173
0.0593575,0.5644217,1.41E-16
0.5197043,0.2182701,0.004132927
0.09563726,0.589648,1.41E-16
0.187138,0.6406114,1.41E-16
0.07222262,0.5884315,1.41E-16
0.05173696,0.6206384,1.41E-16
0.1330473,0.6153844,1.41E-16
0.04931685,0.5940152,1.41E-16
0.0263699,0.6102558,1.41E-16
0.09445678,0.5721597,0.000128042
0.249947,0.7936316,0.3670076
0.02527591,0.6073529,1.41E-16
0.0527515,0.6339004,0.00253352
0.08564223,0.6059671,1.41E-16
0.3193106,0.6098282,0.1759447
0.2469721,0.552394,1.35E-16
0.08416683,0.6297287,0.01131259
0.005644604,0.6188165,0.4212769
0.01985652,0.6190856,0.4020813
0.0348798,0.59189,1.41E-16
0.1173478,0.6528713,1.41E-16
0.0382973,0.6118674,1.41E-16
0.1129327,0.6212866,1.30E-16
0.06146132,0.632858,1.41E-16
0.0592174,0.6437198,1.41E-16
0.05761892,0.5941578,0.000172212
0.7903271,0.5787406,0.05921502
0.07179294,0.5645232,1.41E-16
0.04921712,0.6204384,1.41E-16
0.05438082,0.6690421,0.006057628
0.07481054,0.5996902,1.41E-16
0.05065939,0.6088553,1.41E-16
0.1342642,0.6406556,0.04323942
0.02119972,0.6253108,6.70E-05
0.7895629,0.6408474,0.09247501
0.2365937,0.8431885,1.41E-16
0.05159235,0.647617,0.000606394
0.0449861,0.6143076,1.41E-16
0.150201,0.4740865,0.002251958
0.0795634,0.6009484,1.41E-16
0.1163431,0.4828946,1.41E-16
0.05848808,0.5935958,1.41E-16
0.06661771,0.6111842,1.41E-16
0.05356232,0.5924529,1.41E-16
0.07897081,0.5983717,1.41E-16
0.07416804,0.6116484,1.41E-16
0.3948361,0.5489271,0.1623603
0.01715311,0.6148049,0.01270188
0.04916012,0.5828157,1.41E-16
0.04705166,0.587322,0.00074273
0.1407452,0.8000003,0.4226197
0.0353166,0.5885498,1.41E-16
0.08691357,0.6150423,1.31E-16
0.3237666,0.8597417,0.3940632
0.02884148,0.590948,1.41E-16
0.04180966,0.6314315,1.41E-16
0.09316352,0.5614834,1.41E-16
0.320041,0.5045123,1.41E-16
0.02189952,0.6342067,1.41E-16
0.0324253,0.6367451,0.3260174
0.09803781,0.6368792,0.000565268
0.07492695,0.616246,9.78E-05
0.0590954,0.5841029,1.41E-16
0.05205627,0.6166772,1.41E-16
0.2794483,0.6217957,1.41E-16
0.3081444,0.5321708,0.01188976
0.04379152,0.624025,0.002149567
0.05684324,0.584832,1.41E-16
0.2358061,0.4380605,1.41E-16
0.0846582,0.614068,1.23E-16
0.4314351,0.7240775,0.4073673
0.03283796,0.6033398,1.41E-16
0.1330413,0.6154567,1.41E-16
0.03273973,0.6116443,1.41E-16
0.08688653,0.5697159,1.67E-05
0.1480421,0.5932589,1.41E-16
0.4819552,0.5196485,1.41E-16
0.4261577,0.9046862,0.4374265
0.07933575,0.5794792,0.001579613
0.03029496,0.6194585,1.41E-16
0.421562,0.4255017,1.44E-16
0.07407311,0.6111326,1.41E-16
0.1717843,0.5438634,1.41E-16
0.01709901,0.5990963,1.33E-05
0.02949958,0.6102647,1.41E-16
0.04220095,0.606253,1.41E-16
0.06448261,0.6201042,9.67E-07
0.01618252,0.6095309,1.41E-16
0.224505,0.5347165,7.53E-05
0.1652703,0.6014321,1.43E-16
0.03032051,0.5920234,1.41E-16
0.06504539,0.5664668,1.41E-16
0.03793755,0.5955537,1.41E-16
0.01508492,0.6186696,2.40E-05
0.03114158,0.6082449,1.41E-16
0.01683491,0.6043862,1.41E-16
0.07617436,0.6106527,1.41E-16
0.5241113,0.6152082,0.8031613
0.2473772,0.4322313,0.03361847
0.1182145,0.669154,0.01007923
0.06459146,0.594868,1.41E-16
0.02759147,0.5967664,1.41E-16
0.03834021,0.6071089,1.41E-16
0.09543964,0.7119283,0.55201
0.09849474,0.6000587,1.41E-16
0.0923406,0.4978384,1.41E-16
0.08168245,0.6400764,0.000151974
0.04307616,0.6035713,1.41E-16
0.004010925,0.6130004,0.001192384
0.1001617,0.6412942,0.5916992
0.4524937,0.5476557,0.07947572
0.08785493,0.5878988,0.006341285
0.07299977,0.5969195,1.41E-16
0.05523711,0.6239113,1.41E-16
0.0733779,0.5941786,1.41E-16
0.0985061,0.5919808,1.41E-16
0.1326373,0.722928,0.01615626
0.1222738,0.5927222,1.41E-16
0.04304173,0.6294376,0.01114862
0.02344205,0.6384296,9.03E-06
0.08153475,0.6612693,0.002196619
0,0.6170282,0.01362408
0.2853351,0.4151598,1.41E-16
0.03805183,0.6062313,1.41E-16
0.06861258,0.5945882,1.41E-16
0.1202574,0.5619822,1.41E-16
0.3035676,0.305023,1.41E-16
0.4397175,0.3725924,0.00109676
0.3740864,0.7099442,0.000973425
0.02437666,0.593538,1.41E-16
0.09894984,0.6755338,0.008595034
0.02806008,0.6155896,0.00013917
0.06338011,0.5919829,1.41E-16
0.07059785,0.6483314,0.003321824
0.02885042,0.6028488,1.41E-16
0.01696144,0.6275032,0.006049553
0.02299808,0.614618,1.41E-16
0.3810167,0.3578462,0.03673679
0.1141471,0.5841735,8.73E-05
0.04599727,0.607204,1.41E-16
0.06969538,0.6114035,1.41E-16
0.0754392,0.6270482,0.01401501
0.0790442,0.6001647,1.41E-16
0.3677271,0.3412904,1.41E-16
0.09399732,0.5885419,0.000591136
0.04141167,0.5858346,0.000001587
0.04859169,0.6129343,1.41E-16
0.03800409,0.6020871,1.41E-16
0.04122984,0.6002178,1.41E-16
0.1626578,0.6339725,1.35E-16
0.0958543,0.5563465,0.000229502
0.03852305,0.5778033,1.41E-16
0.2436926,0.5385684,0.000471521
0.04072922,0.6042903,1.41E-16
0.1223877,0.5826167,1.41E-16
0.5306189,0.7779155,0.2030977
0.08574816,0.6325453,1.48E-16
0.09694767,0.555248,1.41E-16
0.5157125,0.2017913,1.41E-16
0.2827054,0.4791377,0.03235891
0.06384753,0.6146147,1.41E-16
0.0753408,0.6044422,1.41E-16
0.105304,0.615386,1.57E-16
0.8435524,0.5443854,1.48E-16
0.04711143,0.613011,1.41E-16
0.08180522,0.6668422,0.007174505
0.04497281,0.6311735,1.41E-16
0.01490446,0.6114996,1.42E-16
0.1244825,0.5263889,1.41E-16
0.03115932,0.6165611,1.41E-16
0.05413078,0.6516539,1.41E-16
0.09073658,0.5941359,1.41E-16
0.07870517,0.5847822,1.41E-16
0.1188791,0.6417009,1.35E-16
0.1225902,0.6750746,0.01301872
0.07443742,0.5787077,1.41E-16
0.08979747,0.5812874,1.54E-16
0.4317634,0.5376406,1.41E-16
0.08667105,0.5360652,1.41E-16
0.31453,0.4620798,1.41E-16
0.101029,0.558547,0.01108512
0.0804819,0.6093338,1.41E-16
0.3238814,0.4292549,1.46E-16
0.0821339,0.6717063,0.01747492
0.07012809,0.5838026,1.41E-16
0.4365856,0.5327532,1.35E-16
0.03237113,0.6214042,1.41E-16
0.09833216,0.6393355,1.41E-16
0.06545044,0.6090814,1.41E-16
0.03827039,0.5996858,0.000136927
0.1014541,0.6308521,1.31E-16
0.06433707,0.6097026,1.41E-16
0.03005861,0.5652945,1.41E-16
0.7981675,0.3890984,0.1042587
0.05344966,0.6053698,1.41E-16
0.06866628,0.6222937,1.41E-16
0.07280409,0.6196573,1.41E-16
0.06033858,0.6178454,0.007206297
0.08987609,0.5996688,1.41E-16
0.02234056,0.5971331,0.000086786
0.03255177,0.6260916,1.41E-16
0.07760042,0.5513825,0.000255118
0.0193363,0.5987473,1.41E-16
0.04860156,0.5632569,1.41E-16
0.4397542,0.8723012,0.2011133
0.0479492,0.6009874,1.41E-16
0.02785206,0.6118759,1.41E-16
0.0532674,0.5972593,1.41E-16
0.06985743,0.6101087,1.41E-16
0.1963139,0.7640011,0.5558945
0.04427615,0.5810003,1.41E-16
0.08429055,0.623349,1.63E-05
0.2162904,0.6361838,1.33E-16
0.08719041,0.6079648,1.41E-16
0.02870397,0.6018167,1.41E-16
0.06689435,0.6556736,0.000495107
0.1166569,0.632458,1.41E-16
0.7172758,0.6102025,0.1957751
0.01677245,0.6224419,0.000141475
0.02012499,0.6202581,1.41E-16
0.01011641,0.6228644,0.4453079
0.053508,0.592049,1.41E-16
0.3773042,0.4086416,1.35E-16
0.01673965,0.6127525,0.000151976
0.06761025,0.619597,1.41E-16
0.02922043,0.619255,0.002480533
0.0452386,0.6168361,1.41E-16
0.1518594,0.5182279,0.000387175
0.07809873,0.5839453,1.40E-06
0.07377791,0.6135114,1.35E-16
0.01541152,0.601031,1.41E-16
0.184036,0.4918845,1.41E-16
0.07920855,0.6117047,1.41E-16
0.197404,0.5672875,0.003499676
0.1107221,0.6151492,1.41E-16
0.06755476,0.6328141,1.41E-16
0.03194415,0.6134209,0.00013979
0.08025087,0.5452138,0.000578059
0.0560536,0.6498608,0.001887395
0.02846015,0.6078845,1.41E-16
0.0409645,0.5938189,1.41E-16
0.04035946,0.5927492,1.41E-16
0.08373153,0.582544,0.000423189
0.03746923,0.6072502,1.41E-16
0.02527579,0.6071084,1.41E-16
0.2261995,0.6295987,1.44E-16
0.01373415,0.6289459,0.005170647
0.05573049,0.6096133,1.41E-16
0.1044286,0.6349214,1.41E-16
0.0543946,0.6004665,0.01181869
0.07653695,0.5738792,3.56E-05
0.09577007,0.5785104,1.41E-16
0.09659322,0.5531361,1.28E-16
0.04091828,0.629515,1.41E-16
0.05897573,0.585765,1.41E-16
0.0984933,0.6200642,1.41E-16
0.06445225,0.6020232,1.41E-16
0.1056837,0.5775676,1.41E-16
0.08094569,0.6282257,1.44E-16
0.0406445,0.6147303,1.41E-16
0.06231625,0.6198486,1.37E-16
0.06792061,0.6692384,0.0224605
0.5589885,0.7689858,1.44E-16
0.093441,0.6237491,1.41E-16
0.08336535,0.5831179,1.41E-16
0.703236,0.2206612,0.04720029
0.09073226,0.5586017,0.001702241
0.01114078,0.6227437,7.82E-06
0.2629067,0.6767451,0.4984059
0.1177735,0.6315833,1.50E-16
0.06161267,0.6215621,1.41E-16
0.4580071,0.299511,1.41E-16
0.05001446,0.6184611,3.94E-06
0.02745501,0.6217865,1.41E-16
0.02597723,0.6229056,1.41E-16
0.08013315,0.6270979,1.41E-16
0.08575916,0.7111442,0.07427808
0.01943687,0.6050935,0.000016721
0.03309107,0.6213568,1.41E-16